"x","y","ID"
-111.693593697609,33.7410234118595,"33"
-111.73808212147,33.7323952235653,"33"
-111.784204515926,33.7436767646338,"33"
-111.767552047656,33.7501987985502,"33"
-111.775305868272,33.7728204381805,"33"
-111.736837020136,33.7410700159652,"33"
-111.765301979229,33.7370364109414,"33"
-111.778432971545,33.7970002561427,"33"
-112.157884847987,33.529516149919,"36"
-112.160823621716,33.5309816405115,"36"
-112.16211558722,33.5283423752724,"36"
-112.153859655449,33.5247954931187,"36"
-112.163682936078,33.5289860143606,"36"
-112.154923775518,33.5266683475032,"36"
-112.162709781127,33.5294535382899,"36"
-112.160894998989,33.5287763316517,"36"
-112.159316514644,33.525940074142,"36"
-112.164915505367,33.524343030019,"36"
-112.156740093291,33.5284275064684,"36"
-112.15980411872,33.525379776826,"36"
-112.155052820868,33.5241738069452,"36"
-112.154895865389,33.5281509753422,"36"
-112.162421339734,33.5284070349102,"36"
-112.153356256592,33.531096850401,"36"
-112.164145713364,33.5254649687741,"36"
-112.161699346291,33.5290521636113,"36"
-112.188443443455,33.5274384014889,"38"
-112.190421562069,33.5276254237728,"38"
-112.195154629871,33.5259528962828,"38"
-112.195949769648,33.526310598213,"38"
-112.187543838928,33.5251099885303,"38"
-112.199332012828,33.5249010107778,"38"
-112.289294147009,33.5550162759325,"39"
-112.272821667396,33.5577093785031,"39"
-112.27679890507,33.5551567432817,"39"
-112.277762950218,33.5650678601602,"39"
-112.283529187217,33.5545022810496,"39"
-112.274208730337,33.5603622842478,"39"
-112.282633086394,33.5537876243217,"39"
-112.278660926691,33.5650368543473,"39"
-112.006330571303,33.4769712648148,"40"
-112.012350973313,33.4687220689004,"40"
-112.00430332079,33.47963796746,"40"
-112.008383418133,33.4760747719584,"40"
-112.009595753987,33.4691851918663,"40"
-112.01141345584,33.4740299728573,"40"
-112.006800349133,33.4715482393457,"40"
-112.012481024515,33.467450347619,"40"
-112.011705183438,33.4789767469306,"40"
-112.007366395296,33.4718033230665,"40"
-112.007891871001,33.4726390687474,"40"
-112.005158318136,33.4789152155707,"40"
-112.008201293666,33.4727533048345,"40"
-112.008707704837,33.477346466972,"40"
-112.004947043832,33.4770520372116,"40"
-112.008688641103,33.4804580111038,"40"
-112.01037195617,33.4706541762957,"40"
-112.006454179954,33.4755696158115,"40"
-112.010081895444,33.4685376694899,"40"
-112.062769522907,33.4003961812719,"42"
-112.047298221557,33.4034881047813,"42"
-112.049604098358,33.394264153272,"42"
-112.055002457701,33.3997543771054,"42"
-112.058214533631,33.4015050180968,"42"
-112.061774332957,33.4053215673405,"42"
-112.059723131099,33.3974190370046,"42"
-112.04764065838,33.4056506256327,"42"
-112.05511604173,33.3948571862504,"42"
-112.058268057424,33.4054180492475,"42"
-112.064354279618,33.401877319275,"42"
-112.052539568248,33.3976721538891,"42"
-112.055387658563,33.4000034650324,"42"
-112.059951397376,33.3933074623916,"42"
-112.055192447491,33.4058327829677,"42"
-112.050592959693,33.3960409681581,"42"
-112.056883022753,33.3998824011346,"42"
-112.063434156972,33.4029852865688,"42"
-112.047500212603,33.4039281859816,"42"
-112.059459003906,33.4031234749765,"42"
-112.001127978388,33.6398496644769,"44"
-112.006558551274,33.6361268170812,"44"
-112.004219631277,33.6310722973807,"44"
-112.08558506058,33.577608700971,"45"
-112.096904811237,33.581963044704,"45"
-112.090275771823,33.5800983773913,"45"
-111.822501882278,33.3988041312094,"46"
-112.022509075594,33.3942654995639,"48"
-112.077890248066,33.4519819929466,"49"
-112.071368318758,33.4547737284224,"49"
-112.030342353586,33.6255213798617,"51"
-112.013899691371,33.6335041586806,"53"
-112.018740094832,33.635810258735,"53"
-112.017710908251,33.6363569807427,"53"
-111.963787529793,33.4654739938404,"54"
-112.088248676179,33.3896185976059,"56"
-112.089800530848,33.3856542193841,"56"
-112.092623614087,33.3857951964744,"56"
-111.968360251963,33.6180093578043,"57"
-111.973551809856,33.6258948881747,"57"
-111.962809600922,33.6199464070128,"57"
-111.970294118994,33.6144048772243,"57"
-111.967292302162,33.6260856278449,"57"
-111.961197844372,33.615811758996,"57"
-111.752852049471,33.3043654822612,"60"
-111.725677036851,33.3026062594319,"60"
-111.735384418583,33.3053739729114,"60"
-111.735344928032,33.3036803382975,"60"
-111.743647169932,33.3043302676206,"60"
-111.736741500327,33.2959622589427,"60"
-111.736226783151,33.3036134361344,"60"
-111.748990709983,33.3033058981969,"60"
-111.72367877777,33.2924481571861,"60"
-111.737445996609,33.2933276023819,"60"
-111.749510501863,33.2959367213777,"60"
-111.746200647497,33.2991832796988,"60"
-111.748831675195,33.3058543857317,"60"
-111.739016870663,33.305229429308,"60"
-111.730208351364,33.292475849126,"60"
-111.739794398352,33.303261773275,"60"
-111.726608861919,33.3018517910679,"60"
-111.722582886204,33.3031567637088,"60"
-111.737931802282,33.3051457860584,"60"
-111.722882286765,33.3019172952863,"60"
-111.732376177811,33.3049770352918,"60"
-111.72768951437,33.2931218420309,"60"
-111.749693781353,33.3061175011582,"60"
-111.745098480942,33.3008930485441,"60"
-111.731640688267,33.294376375166,"60"
-111.746957375837,33.2988315966595,"60"
-111.736008897843,33.3055424097969,"60"
-111.725740535275,33.3023839253816,"60"
-111.743346153609,33.293326924065,"60"
-111.749573665605,33.3016632691606,"60"
-111.741351510537,33.2979240359548,"60"
-111.736357742642,33.2939645610798,"60"
-111.731294307897,33.30153686342,"60"
-111.73417237963,33.3027059393537,"60"
-111.752179602588,33.2777805948972,"61"
-111.738552048453,33.2916767995582,"61"
-111.722821992667,33.2901243304537,"61"
-111.740186928609,33.2787724926119,"61"
-111.76089158234,33.2802779535171,"61"
-111.75395981722,33.2883056547351,"61"
-111.767427595235,33.297937631309,"61"
-111.761293807989,33.2944948772337,"61"
-111.764247578883,33.2857474783342,"61"
-111.733513066036,33.2793514546341,"61"
-111.787028564157,33.2821326397673,"62"
-111.786852827565,33.2786628825588,"62"
-111.784530643466,33.2831563577399,"62"
-111.787579176757,33.2926386728384,"62"
-111.774984741292,33.2842406011765,"62"
-111.777871973714,33.2953174697024,"62"
-111.777186504607,33.3028052782308,"62"
-111.785876882718,33.2965175799686,"62"
-111.788746811044,33.2787060291875,"62"
-111.785611177334,33.2809632198786,"62"
-111.785498748192,33.2944412302516,"62"
-111.789015266132,33.2961229133401,"62"
-111.779562825059,33.3029402007477,"62"
-111.779423575828,33.2850049073686,"62"
-111.777074503353,33.2974952946072,"62"
-111.780363583752,33.286614590259,"62"
-111.776638296637,33.2869760036189,"62"
-111.788331458521,33.3057234661208,"62"
-111.781811549124,33.2865404570622,"62"
-111.78912808478,33.2885503613227,"62"
-111.788513278322,33.2776337625425,"62"
-111.776779044508,33.28855324177,"62"
-111.774916783652,33.2819915029668,"62"
-111.786261483591,33.2866904698923,"62"
-111.777043850627,33.2784034256845,"62"
-111.786784994069,33.2946767790927,"62"
-111.777889111334,33.306293508972,"62"
-111.780233316573,33.3055588569941,"62"
-111.782659732822,33.3043713200676,"62"
-111.785277967411,33.2789481129934,"62"
-111.782313766348,33.2956723826038,"62"
-111.78713923789,33.2947892063337,"62"
-111.787703694284,33.2849912561284,"62"
-111.781761529055,33.287503545909,"62"
-111.775349233922,33.2805871495499,"62"
-111.779257305188,33.291810789824,"62"
-111.773541901179,33.3038262168581,"62"
-111.787134562224,33.2780622535505,"62"
-111.78917871847,33.3055793377285,"62"
-111.780921712286,33.290314567063,"62"
-111.784248360114,33.2860383784428,"62"
-111.786130966413,33.2874929224692,"62"
-111.779753767982,33.2828253361089,"62"
-111.777511953775,33.2877059055851,"62"
-111.777355313357,33.2906038281533,"62"
-111.774826089507,33.2808939978615,"62"
-111.785612564054,33.3042134256546,"62"
-111.775272407914,33.2931586712621,"62"
-111.783452019206,33.2828048579005,"62"
-111.788243062814,33.3031721569414,"62"
-111.781792015799,33.2833500477095,"62"
-111.779595355691,33.3026274652409,"62"
-111.788836710341,33.279644053011,"62"
-111.773090057922,33.2994169101742,"62"
-111.78759940119,33.2999442798373,"62"
-111.777502973459,33.3029530492802,"62"
-111.779038130385,33.3024865196618,"62"
-111.78631012924,33.3029928525131,"62"
-111.788051569466,33.2952674082806,"62"
-111.78572790936,33.2815315766928,"62"
-111.785749909364,33.3007599408663,"62"
-111.78518407557,33.2816949168339,"62"
-111.774215618819,33.285269793494,"62"
-111.780674659538,33.2828817807781,"62"
-111.781675792162,33.2961196256666,"62"
-111.787528201814,33.290750082722,"62"
-111.782382082847,33.3057638041473,"62"
-111.760233726026,33.3211569612812,"65"
-112.101666821715,33.3558950408217,"66"
-112.132881391161,33.3027509902911,"67"
-112.13329293928,33.3031906168575,"67"
-112.091252701821,33.3755338924869,"68"
-112.101542431664,33.3914261498526,"68"
-112.111318570025,33.3881674832921,"68"
-112.098013752995,33.3682299071739,"68"
-112.091787279713,33.3761795691063,"68"
-112.141228246547,33.3590146996833,"70"
-112.143203406507,33.3376848473767,"70"
-112.14180462438,33.3410179837099,"70"
-112.135366841079,33.3612409514404,"70"
-111.893175813359,33.4157555710046,"72"
-111.90726942089,33.4206149607908,"72"
-111.905797383848,33.4151497155926,"72"
-111.909042619837,33.4188114094518,"72"
-111.89917617356,33.4198250515715,"72"
-111.895786078536,33.4161791128851,"72"
-111.907590383934,33.4173508412715,"72"
-111.904549719361,33.4164220395557,"72"
-111.900941452548,33.422076672739,"72"
-111.893082723038,33.4175311319477,"72"
-111.897150743893,33.4179904043978,"72"
-111.899572956991,33.4184687559639,"72"
-111.905543641886,33.4197541874949,"72"
-111.899097372307,33.4184766957511,"72"
-111.908056418092,33.4187814646221,"72"
-111.898068059785,33.4177922112595,"72"
-111.892394617476,33.4166132308082,"72"
-111.894490788853,33.4165555201693,"72"
-111.90729119566,33.4206704154913,"72"
-111.907494289006,33.4205156652756,"72"
-111.892028400987,33.4188107528051,"72"
-111.894968518605,33.4215195698461,"72"
-111.899316469522,33.4152696741875,"72"
-111.907590486435,33.4194225146553,"72"
-111.895804355103,33.4162772075415,"72"
-111.908934868889,33.4196060436755,"72"
-111.896466352218,33.4152303802322,"72"
-111.907686281383,33.4207394147912,"72"
-111.893861674567,33.4189952152379,"72"
-111.907291978501,33.4156148228816,"72"
-111.905834040128,33.4185305936704,"72"
-111.89811812303,33.4152128237396,"72"
-111.907841755939,33.4209547467197,"72"
-111.904657489257,33.4160006994953,"72"
-111.907224900701,33.4177688147821,"72"
-111.901554923508,33.4207040452643,"72"
-111.897611289836,33.4156427921771,"72"
-111.894711589967,33.4170578716755,"72"
-111.919314880445,33.4137038855543,"73"
-111.911749548888,33.4144459602118,"73"
-111.91172135765,33.409492925045,"73"
-111.915665806696,33.4165515729694,"74"
-111.914375845775,33.4181873646961,"74"
-111.916472526786,33.4217151879492,"74"
-111.909988507591,33.4156231293983,"74"
-111.912809557351,33.4178177576706,"74"
-111.921154469257,33.4194970315781,"74"
-111.910339043165,33.4212506487968,"74"
-111.912552454185,33.4154646532741,"74"
-111.914296116426,33.4185211864417,"74"
-111.920489926472,33.4209629135108,"74"
-111.915243358197,33.4175982729514,"74"
-111.921402597309,33.4190858959245,"74"
-111.930593576453,33.4822993226561,"75"
-111.931401138938,33.4886693766029,"75"
-111.915348522619,33.4993646971096,"76"
-111.914861511577,33.5012319455306,"76"
-111.910365235066,33.4971111816173,"76"
-111.91599114448,33.5014072304402,"76"
-111.91536322526,33.4985842746306,"76"
-111.912199204027,33.4982208446046,"76"
-111.912173233068,33.4992006867743,"76"
-111.915741065422,33.4990383219179,"76"
-111.917199028241,33.4963575505335,"76"
-111.913188331047,33.4956067393135,"76"
-111.914351004355,33.4987893681962,"76"
-111.913230623162,33.4979119865583,"76"
-111.916880328012,33.4957081274017,"76"
-111.916861769281,33.4998124034314,"76"
-111.913898270607,33.5005148896825,"76"
-111.917053793416,33.5012088603084,"76"
-111.911075116035,33.4969360658075,"76"
-111.915977808374,33.4970705355432,"76"
-111.913194414788,33.4949829036172,"76"
-111.911320515029,33.4974151110311,"76"
-111.911449131854,33.495809282932,"76"
-111.913963729574,33.5017629880759,"76"
-111.910221618501,33.4970685257345,"76"
-111.912045663646,33.4959678757278,"76"
-111.914560944283,33.4975699281461,"76"
-111.913101462354,33.4968797501435,"76"
-111.914732664241,33.4989795042996,"76"
-111.913897874058,33.5013751960057,"76"
-111.913116675262,33.5008714933095,"76"
-111.910917227417,33.4982120529211,"76"
-111.913554596653,33.4968475675519,"76"
-111.911143263371,33.4999279677146,"76"
-111.913500096441,33.4984185232551,"76"
-111.912687524326,33.4958031168449,"76"
-111.911403297736,33.5016701815822,"76"
-111.908964889656,33.4953586963957,"76"
-111.917065303767,33.4994767461515,"76"
-111.915660694146,33.4978963762358,"76"
-111.913420398763,33.5016692399256,"76"
-111.909515902899,33.5013510604513,"76"
-111.911158284634,33.4954834484085,"76"
-111.915692596214,33.4982112167392,"76"
-111.910641553761,33.4950461923603,"76"
-111.911077086887,33.4957330499187,"76"
-111.914719577113,33.4975034474461,"76"
-111.916614894807,33.4978782104533,"76"
-111.914974196517,33.4960050738963,"76"
-111.912648426697,33.4992779213401,"76"
-111.91319671788,33.5017947506396,"76"
-111.916067269974,33.4950502434384,"76"
-111.912043555903,33.495018763819,"76"
-111.915490826665,33.4957064236999,"76"
-111.910845239919,33.4950657278309,"76"
-111.913337069819,33.5021556717945,"76"
-111.917109339531,33.4976050638878,"76"
-111.913589093498,33.4964710654176,"76"
-111.920680404817,33.502511556373,"77"
-111.912660792158,33.5061175408333,"77"
-111.909961617589,33.5036686282206,"77"
-111.915785859935,33.5022416790834,"77"
-111.86279097851,33.5838776665846,"78"
-111.923432502984,33.5544344489126,"80"
-111.91440627391,33.5622733154496,"80"
-111.921887383992,33.5629417844259,"80"
-111.915782872999,33.5483769392817,"80"
-111.919986741861,33.564852116018,"80"
-111.925121270543,33.563199307464,"80"
-112.298214132966,33.5607414047468,"81"
-112.30328856219,33.5632304486284,"81"
-112.302995312313,33.5579812097073,"81"
-112.303938525661,33.5524242231646,"81"
-112.298660538902,33.5610950593224,"81"
-112.252312928896,33.5144426571376,"82"
-112.306573854993,33.5449360702345,"82"
-112.266257834842,33.5126975111975,"82"
-112.218998983519,33.5308772297248,"84"
-112.753807774846,33.980378472035,"85"
-112.762154764358,33.9904566139083,"85"
-112.748569388305,33.9917555283667,"85"
-112.771830749769,33.9994962655104,"85"
-112.749442621196,33.9687224325308,"85"
-112.753232099704,33.9840282487135,"85"
-112.755018902373,33.9819366764267,"85"
-112.753921948253,33.9790699896361,"85"
-112.704602498267,33.9762727252479,"85"
-112.711342760097,33.9794781676498,"85"
-112.76385913131,33.9756544921929,"85"
-112.743398362254,33.9845861274347,"85"
-112.749720001172,33.9944921407623,"85"
-112.711803235138,33.9772721238224,"85"
-112.712610760411,33.9729492124457,"85"
-112.752928348665,33.979736181884,"85"
-112.738407083253,33.9692482901925,"85"
-112.02524878833,33.6346080483108,"88"
-112.02960371237,33.6371303689037,"88"
-112.026069933591,33.6340928138388,"88"
-112.023160663381,33.6401388453068,"88"
-112.051867896782,33.625873488906,"89"
-112.058637360942,33.6316658542226,"89"
-112.062893767374,33.6295521952521,"89"
-112.057676230937,33.6127053804868,"89"
-112.053352659659,33.6381404585505,"89"
-112.058576077687,33.6359682371642,"89"
-112.065476610847,33.6372433957547,"89"
-112.053487156251,33.6295507504646,"89"
-112.058955978837,33.6236392074052,"89"
-112.055412542286,33.6336486797872,"89"
-112.051494585734,33.616993368365,"89"
-112.061266096138,33.6355861589529,"89"
-112.056613508807,33.6245164007824,"89"
-112.049514901592,33.6233016685892,"89"
-112.053304586482,33.6374706806718,"89"
-112.062277452975,33.6337151628038,"89"
-112.063524142213,33.6338130773738,"89"
-112.063404206675,33.6208285194982,"89"
-112.045412588276,33.6284407782202,"89"
-112.056549171485,33.6174255805831,"89"
-112.058694006423,33.6183528243279,"89"
-111.85921763866,33.402502692673,"91"
-111.865338506747,33.4043131691196,"91"
-111.860152421623,33.401482775908,"91"
-111.86243664634,33.4064950111919,"91"
-111.872749744191,33.407224294496,"91"
-111.858335590633,33.4043324777739,"91"
-111.858568804112,33.4042376295506,"91"
-111.864872251063,33.4008689299199,"91"
-111.85788356876,33.4011314598338,"91"
-111.867272554825,33.4040332357736,"91"
-111.870383172845,33.4066579525823,"91"
-111.863594355903,33.4057992490059,"91"
-111.864320570135,33.4058862577931,"91"
-111.86398945734,33.4058057914836,"91"
-111.862602305558,33.4024594743321,"91"
-111.86523759554,33.4050648778506,"91"
-111.873511423776,33.4060076572752,"91"
-111.873276782802,33.4016139436081,"91"
-111.859567759455,33.4045365134849,"91"
-111.864684873548,33.4054688937867,"91"
-111.871873676114,33.4075035666971,"91"
-111.872329388784,33.403072909813,"91"
-111.871100698946,33.4037129258636,"91"
-111.864158306619,33.4047961321031,"91"
-111.857600849601,33.4039593582756,"91"
-111.86264904409,33.4041263713908,"91"
-111.86174807125,33.4058884395506,"91"
-111.861266386837,33.4064671814658,"91"
-111.871343240269,33.4023272477096,"91"
-111.860656463596,33.4055433733831,"91"
-111.862500026456,33.4034519464819,"91"
-111.872620507541,33.4038987208897,"91"
-111.871483786172,33.404215500756,"91"
-111.863261680389,33.4070266270813,"91"
-111.87215000832,33.4009899087925,"91"
-111.869034346451,33.4023461305712,"91"
-111.863643440931,33.4013035305037,"91"
-111.858496421863,33.4072872583783,"91"
-111.984312878208,33.352787719368,"92"
-111.983497696994,33.3495010852593,"92"
-111.987535214997,33.3521380165537,"92"
-111.982490974297,33.3545325467458,"92"
-111.98114606775,33.3556796294258,"92"
-111.984717994165,33.3500831417325,"92"
-111.960730191938,33.6074064192467,"93"
-111.973676544746,33.602955960929,"93"
-111.969579945639,33.6066187035278,"93"
-111.968526231313,33.6039701136568,"93"
-111.976328156736,33.6048165687709,"93"
-111.972693222179,33.5977031963548,"93"
-111.961292014581,33.6017613751857,"93"
-111.969249612708,33.5985540126429,"93"
-111.969840728643,33.5988797818152,"93"
-112.059135777106,33.4139207116968,"95"
-112.050229584942,33.4118090027469,"95"
-111.97004736118,33.6330613830162,"96"
-111.974421191119,33.634545276814,"96"
-111.962277622997,33.632215079146,"96"
-111.968059679112,33.6298522498474,"96"
-111.976562233832,33.6398382126346,"96"
-111.974972473632,33.6361959895445,"96"
-111.977344716632,33.6286519830074,"96"
-111.97550788123,33.6309794072985,"96"
-111.976862124414,33.3553228835916,"97"
-111.976825277382,33.3515797632313,"97"
-111.974796543197,33.3578919380212,"97"
-111.971786790729,33.3584025351791,"97"
-111.970682759676,33.3632608921526,"97"
-111.971035278236,33.3641319088422,"97"
-111.969717076035,33.3633152444031,"97"
-111.974704641027,33.3611105670492,"97"
-111.974356735185,33.3586870020481,"97"
-111.979764933064,33.3525304254973,"97"
-111.977577690511,33.3512003132004,"97"
-111.975681071799,33.3509984699234,"97"
-111.973083126015,33.3524596798573,"97"
